Food_Code,Ingredient_Num,FCID_Code
54402200,1,1500121000
54402200,2,1500402000
54402200,3,600350000
54402200,4,1500125000
54402200,5,2002365000
54402200,6,3600223000
54402200,7,2003128000
54402200,8,2001319000
54402200,9,3600222000
54402200,10,3600224000
54402200,11,2002330000
54402500,1,1500402000
54402500,2,1500125000
54402500,3,1500121000
54402500,4,801378000
54402500,5,1500325000
54402500,6,3600223000
54402500,7,3600222000
54402500,8,3600224000
54402600,1,1500121000
54402600,2,2001319000
54402600,3,1500325000
54402600,4,1500401000
54402600,5,1500233000
54402600,6,9500362000
54402600,7,101052000
54402700,1,1500402000
54402700,2,1500124000
54403000,1,1500126000
54403000,2,600350000
54403000,3,1500125000
54403000,4,2003128000
54403000,5,2001319000
54403000,6,2002365000
54403000,7,2002330000
54403010,1,1500126000
54403020,1,1500126000
54403020,2,600350000
54403020,3,1500125000
54403020,4,3600222000
54403020,5,2003128000
54403020,6,2001319000
54403020,7,3600224000
54403020,8,3600223000
54403020,9,2002365000
54403020,10,2002330000
54403030,1,1500126000
54403030,2,600350000
54403030,3,3600223000
54403030,4,3600222000
54403030,5,1500125000
54403030,6,3600224000
54403030,7,2003128000
54403030,8,2001319000
54403030,9,2002365000
54403030,10,2002330000
54403040,1,1500126000
54403040,2,600350000
54403040,3,3600222000
54403040,4,1500125000
54403040,5,3600224000
54403040,6,2001319000
54403040,7,3600223000
54403040,8,2003128000
54403040,9,2002330000
54403040,10,2002365000
54403050,1,1500126000
54403050,2,600350000
54403050,3,3600223000
54403050,4,3600222000
54403050,5,1500125000
54403050,6,3600224000
54403050,7,2003128000
54403050,8,2001319000
54403050,9,301238000
54403050,10,301165000
54403050,11,2002365000
54403050,12,2002330000
54403060,1,1500126000
54403060,2,600350000
54403060,3,2003128000
54403070,1,1500126000
54403070,2,600350000
54403070,3,1500125000
54403070,4,2003128000
54403070,5,2001319000
54403070,6,2002365000
54403070,7,2002330000
54403090,1,1500126000
54403090,2,600350000
54403090,3,1500125000
54403090,4,2003128000
54403090,5,2001319000
54403090,6,2002365000
54403090,7,2002330000
54403110,1,9500362000
54403110,2,101052000
54403110,3,1500126000
54403110,4,600350000
54403110,5,3600222000
54403110,6,1500125000
54403110,7,3600224000
54403110,8,2001319000
54403110,9,3600223000
54403110,10,2003128000
54403110,11,2002330000
54403110,12,2002365000
54403120,1,9500362000
54403120,2,101052000
54403120,3,1500126000
54403120,4,600350000
54403120,5,9500263000
54403120,6,3600222000
54403120,7,1500125000
54403120,8,3600224000
54403120,9,2001319000
54403120,10,3600223000
54403120,11,2003128000
54403120,12,2002330000
54403120,13,2002365000
54403120,14,9500265000
54403150,1,9500362000
54403150,2,101052000
54403150,3,1500124000
54403150,4,1500126000
54403150,5,600350000
54403150,6,1500125000
54406010,1,1500121000
54406010,2,600350000
54406010,3,1500123000
54406010,4,301238000
54406010,5,600348000
54406010,6,1500125000
54406010,7,2003128000
54406010,8,1500124000
54406010,9,9500362000
54406010,10,101052000
54406010,11,3600223000
54406010,12,301165000
54406010,13,2001319000
54406010,14,103387000
54406010,15,2002365000
54406010,16,3600222000
54406010,17,103082000
54406010,18,103298000
54406010,19,1500325000
54406010,20,1500402000
54406010,21,3600224000
54406010,22,2002330000
54406200,1,103082000
54406200,2,600350000
54406200,3,8000161000
54406200,4,2003128000
54406200,5,600347000
54406200,6,1500402000
54408000,1,1500402000
54408000,2,600350000
54408000,3,2003128000
54408010,1,1500402000
54408010,2,600350000
54408010,3,2003128000
54408020,1,1500402000
54408020,2,600350000
54408020,3,2001319000
54408030,1,1500402000
54408030,2,600350000
54408030,3,2003128000
54408040,1,1500402000
54408040,2,600350000
54408040,3,2001319000
54408050,1,1500402000
54408050,2,1500231000
54408050,3,600350000
54408050,4,1500026000
54408050,5,1500125000
54408050,6,2003128000
54408050,7,2001319000
54408050,8,2002365000
54408050,9,2002330000
54408070,1,1500025000
54408070,2,1500324000
54408070,3,1500328000
54408070,4,1500402000
54408070,5,1500121000
54408070,6,1500065000
54408070,7,1500233000
54408070,8,1500401000
54408070,9,1500026000
54408100,1,1500402001
54408100,2,9500362001
54408100,3,101052001
54408100,4,1500026001
54408200,1,1500402000
54408200,2,9500109000
54408200,3,9500362000
54408200,4,101052000
54408200,5,3600223000
54408200,6,600350000
54408200,7,3600222000
54408200,8,3600224000
54408200,9,2003128000
54408250,1,1500402000
54408250,2,9500362000
54408250,3,9500244000
54408250,4,101052000
54408250,5,3600223000
54408250,6,600350000
54408250,7,1902354000
54408250,8,3600224000
54408250,9,2003128000
54408250,10,3600222000
54408300,1,1500402000
54408300,2,600350000
54408300,3,3600223000
54408300,4,3600224000
54408300,5,3600222000
54408300,6,802273000
54408300,7,2003128000
54420010,1,1500401000
54420010,2,1500402000
54420010,3,1500120000
54420010,4,9500263000
54420010,5,600350000
54420010,6,9500362000
54420010,7,101052000
54420010,8,3600222000
54420010,9,3600223000
54420010,10,2003128000
54420010,11,1400114000
54420010,12,3600224000
54420010,13,1500026000
54420010,14,9500265000
54420010,15,802273000
54420100,1,9500263000
54420100,2,602255000
54420100,3,1500324000
54420100,4,1500402000
54420100,5,600350000
54420100,6,1500401000
54420100,7,2001336000
54420100,8,600348000
54420100,9,2003128000
54420100,10,103387000
54420100,11,9500265000
54420100,12,802272000
54420100,13,1901220000
54420100,14,1902354000
54420100,15,301165000
54420200,1,1500402000
54420200,2,600350000
54420200,3,2003128000
54420200,4,2001336000
54420200,5,1500026000
54420200,6,3600222000
54420200,7,3600223000
54420200,8,3600224000
54430010,1,1500402000
54430010,2,3600224000
54430010,3,3600223000
54430010,4,3600222000
54440010,1,1500120000
54440010,2,1500402000
54440010,3,600350000
54440010,4,9500362000
54440010,5,101052000
54440010,6,1500125000
54440010,7,2003128000
54440010,8,2001319000
54440010,9,1500026000
54440010,10,2002365000
54440010,11,2002330000
55101000,1,1500402000
55101000,2,3600224000
55101000,3,7000145000
55101000,4,1500120000
55101000,5,3600223000
55101000,6,600350000
55101000,7,9500362000
55101000,8,101052000
55101000,9,3600222000
55101000,10,2003128000
55101000,11,1500125000
55101000,12,2001319000
55101000,13,2002365000
55101000,14,2002330000
55101010,1,1500402000
55101010,2,3600223000
55101010,3,7000145000
55101010,4,1500124000
55101010,5,1500120000
55101010,6,600350000
55101010,7,3600222000
55101010,8,3600224000
55101010,9,1500125000
55101010,10,2003128000
55101010,11,9500362000
55101010,12,2001319000
55101010,13,101052000
55101010,14,2002365000
55101010,15,2002330000
55101020,1,1500402000
55101020,2,8602000000
55101020,3,9500362000
55101020,4,101052000
55101020,5,7000146000
55101020,6,3600223000
55101020,7,600348000
55101020,8,3600224000
55103000,1,3600224000
55103000,2,1500402000
55103000,3,1302057000
55103000,4,7000145000
55103000,5,1500120000
55103000,6,3600223000
55103000,7,600350000
55103000,8,1500328000
55103000,9,1500233000
55103000,10,3600222000
55103000,11,1500124000
55103000,12,1500125000
55103000,13,2003128000
55103000,14,2001319000
55103000,15,2002365000
55103000,16,2002330000
55103100,1,3600224000
55103100,2,1500402000
55103100,3,7000145000
55103100,4,9500109000
55103100,5,9500362000
55103100,6,3600223000
55103100,7,101052000
55103100,8,600350000
55103100,9,3600222000
55103100,10,3600223000
55103100,11,3600224000
55103100,12,2001319000
55103100,13,3600222000
55103100,14,1500125000
55105000,1,3600224000
55105000,2,7000145000
55105000,3,1500065000
55105000,4,1500401000
55105000,5,3600223000
55105000,6,1500402000
55105000,7,1500120000
55105000,8,600350000
55105000,9,1500233000
55105000,10,3600222000
55105000,11,9500362000
55105000,12,101052000
55105000,13,1500125000
55105000,14,2003128000
55105000,15,2001319000
55105000,16,2002365000
55105000,17,2002330000
55105100,1,8602000000
55105100,2,1500121000
55105100,3,3600224000
55105100,4,1500402000
55105100,5,7000145000
55105100,6,600350000
55105100,7,3600223000
55105100,8,9500362000
55105100,9,101052000
55105100,10,3600222000
55105100,11,1500125000
55105100,12,2003128000
55105100,13,2001319000
55105100,14,2002365000
55105100,15,2002330000
55105200,1,3600224000
55105200,2,1500401000
55105200,3,7000145000
55105200,4,600350000
55105200,5,3600223000
55105200,6,9500362000
55105200,7,101052000
55105200,8,3600222000
55105200,9,1500125000
55105200,10,2003128000
55105200,11,2001319000
55105200,12,2002365000
55105200,13,2002330000
55105300,1,8602000000
55105300,2,1500402000
55105300,3,7000145000
55105300,4,600350000
55105300,5,9500362000
55105300,6,101052000
55105300,7,1500125000
55105300,8,2003128000
55105300,9,2001319000
55105300,10,2002365000
55105300,11,2002330000
55105400,1,3600224000
55105400,2,1500402000
55105400,3,1500329000
55105400,4,9500363000
55105400,5,101053000
55105400,6,7000145000
55105400,7,600350000
55105400,8,3600223000
55105400,9,2001319000
55105400,10,3600222000
55201000,1,1500402000
55201000,2,7000145000
55201000,3,600350000
55201000,4,3600223000
55201000,5,9500362000
55201000,6,101052000
55201000,7,2003128000
55201000,8,1500125000
55201000,9,2001319000
55201000,10,3600224000
55201000,11,3600222000
55201000,12,2002365000
55201000,13,2002330000
55202000,1,1500402000
55202000,2,3600224000
55202000,3,7000145000
55202000,4,1500404000
55202000,5,9500362000
55202000,6,600350000
55202000,7,3600223000
55202000,8,101052000
55202000,9,3600222000
55202000,10,1500125000
55202000,11,2003128000
55202000,12,2001319000
55202000,13,1500026000
55202000,14,2002365000
55202000,15,2002330000
55203000,1,1500402000
55203000,2,1302057000
55203000,3,7000145000
55203000,4,600350000
55203000,5,3600223000
55203000,6,9500362000
55203000,7,101052000
55203000,8,2003128000
55203000,9,1500125000
55203000,10,2001319000
55203000,11,3600224000
55203000,12,3600222000
55203000,13,2002365000
55203000,14,2002330000
55203500,1,1500402000
55203500,2,600350000
55203500,3,7000145000
55203500,4,9500186000
55203500,5,9500263000
55203500,6,3600223000
55203500,7,2003128000
55203500,8,1500125000
55203500,9,2001319000
55203500,10,3600224000
55203500,11,2002365000
55203500,12,3600222000
55203500,13,2002330000
55203600,1,1500402000
55203600,2,7000145000
55203600,3,9500109000
55203600,4,600350000
55203600,5,3600223000
55203600,6,9500362000
55203600,7,101052000
55203600,8,2003128000
55203600,9,1500125000
55203600,10,2001319000
55203600,11,3600224000
55203600,12,3600222000
55203600,13,2002365000
55203600,14,2002330000
55204000,1,3600224000
55204000,2,1500121000
55204000,3,1500402000
55204000,4,7000145000
55204000,5,1500125000
55204000,6,3600223000
55204000,7,9500362000
55204000,8,101052000
55204000,9,3600222000
55205000,1,3600224000
55205000,2,7000145000
55205000,3,1500402000
55205000,4,1500401000
55205000,5,3600223000
55205000,6,600350000
55205000,7,9500362000
55205000,8,3600222000
55205000,9,101052000
55205000,10,1500125000
55205000,11,2003128000
55205000,12,2001319000
55205000,13,2002365000
55205000,14,2002330000
55206000,1,1500402000
55206000,2,1500231000
55206000,3,600350000
55206000,4,7000146000
55206000,5,1500401000
55206000,6,1500404000
55206000,7,3600223000
55206000,8,9500362000
55206000,9,101052000
55206000,10,3600224000
55206000,11,3600222000
55207000,1,1500402000
55207000,2,1100010000
55207000,3,7000146000
55207000,4,600350000
55207000,5,1500231000
55207000,6,1500326000
55207000,7,1500404000
55207000,8,1500401000
55207000,9,1500125000
55207000,10,2003128000
55207000,11,1500120000
55207000,12,1500122000
55207000,13,2001319000
55207000,14,1500233000
55207000,15,9500362000
55207000,16,101052000
55207000,17,2002365000
55207000,18,1400114000
55207000,19,2002330000
55211000,1,7000146000
55211000,2,1500402000
55211000,3,9500362000
55211000,4,101052000
55211000,5,1902105000
55211050,1,1500402000
55211050,2,7000146000
55211050,3,3600224000
55211050,4,9500362000
55211050,5,101052000
55211050,6,3600223000
55211050,7,600350000
55211050,8,1500125000
55211050,9,2003128000
55211050,10,2001319000
55211050,11,3600222000
55211050,12,2002365000
55211050,13,2002330000
55301000,1,7000145000
55301000,2,1500402000
55301000,3,3600224000
55301000,4,600350000
55301000,5,1500124000
55301000,6,9500362000
55301000,7,3600223000
55301000,8,101052000
55301000,9,3600222000
55301000,10,1500125000
55301000,11,2003128000
55301000,12,600348000
55301000,13,2001319000
55301000,14,2002365000
55301000,15,2002330000
55301050,1,1500402000
55301050,2,600350000
55301050,3,9500265000
55301050,4,9500362000
55301050,5,7000147000
55301050,6,101052000
55301050,7,3600224000
55301050,8,1500120000
55301050,9,3600223000
55301050,10,3600222000
55401000,1,3600224000
55401000,2,7000145000
55401000,3,1500402000
55401000,4,3600223000
55401000,5,600350000
55401000,6,3600222000
55401000,7,9500362000
55401000,8,101052000
55401000,9,1500125000
55401000,10,2003128000
55401000,11,2001319000
55401000,12,2002365000
55401000,13,2002330000
55501000,1,1500323000
55501000,2,8602000000
55502000,1,8602000000
55502000,2,1500402000
55610200,1,1500402000
55610200,2,8602000000
55610200,3,600350000
55610200,4,3600223000
55610200,5,1902354000
55610200,6,2001319000
55610200,7,3600224000
55610200,8,3600222000
55610300,1,8602000000
55610300,2,1500402000
55610300,3,3600224000
55610300,4,600350000
55610300,5,3600223000
55610300,6,1902354000
55610300,7,3600222000
55610300,8,2001319000
55701000,1,8602000000
55701000,2,1500323000
55702000,1,1500325000
55702000,2,8602000000
55702000,3,603256000
55703000,1,8602000000
55703000,2,1500323000
55703000,3,603039000
55703000,4,600348000
55801000,1,1500402000
55801000,2,3600224000
55801000,3,7000145000
55801000,4,600350000
55801000,5,3600223000
55801000,6,3600222000
55801000,7,2003128000
56101000,1,8602000000
56101000,2,1500402000
56101010,1,8602000000
56101010,2,1500402000
56101030,1,8602000000
56101030,2,1500402000
56101030,3,600350000
56101030,4,3600222000
56101030,5,1500125000
56101030,6,3600224000
56101030,7,2001319000
56101030,8,3600223000
56101030,9,2003128000
56101030,10,2002330000
56101030,11,2002365000
56102000,1,8602000000
56102000,2,1500401000
56102000,3,1902354000
56102010,1,8602000000
56102010,2,1500401000
56102020,1,8602000000
56102020,2,1500401000
56102020,3,600350000
56103000,1,8602000000
56103000,2,1500402000
56103000,3,401355000
56103010,1,8602000000
56103010,2,1500402000
56103010,3,401355000
56104000,1,8602000000
56104000,2,1500402000
56104000,3,801378000
56104000,4,101078000
56104000,5,401355000
56104010,1,8602000000
56104010,2,1500402000
56104010,3,801378000
56104010,4,101078000
56104010,5,401355000
56104020,1,8602000000
56104020,2,1500402000
56104020,3,600350000
56104020,4,3600222000
56104020,5,801378000
56104020,6,101078000
56104020,7,401355000
56104020,8,1500125000
56104020,9,3600224000
56104020,10,2001319000
56104020,11,3600223000
56104020,12,2003128000
56104020,13,2002330000
56104020,14,2002365000
56112000,1,8602000000
56112000,2,1500402000
56112000,3,7000145000
56112010,1,8602000000
56112010,2,1500402000
56112010,3,7000145000
56112030,1,8602000000
56112030,2,1500402000
56112030,3,7000145000
56112030,4,600350000
56112030,5,3600222000
56112030,6,1500125000
56112030,7,3600224000
56112030,8,2001319000
56112030,9,3600223000
56112030,10,2003128000
56112030,11,2002330000
56112030,12,2002365000
56113000,1,8602000000
56113000,2,1500401000
56113000,3,7000145000
56113010,1,8602000000
56113010,2,1500401000
56113990,1,8602000000
56113990,2,1500402000
56113990,3,7000145000
56113990,4,401355000
56114000,1,8602000000
56114000,2,1500402000
56114000,3,401355000
56114020,1,8602000000
56114020,2,1500402000
56114020,3,7000145000
56114020,4,600350000
56114020,5,3600222000
56114020,6,401355000
56114020,7,1500125000
56114020,8,3600224000
56114020,9,2001319000
56114020,10,3600223000
56114020,11,2003128000
56114020,12,2002330000
56114020,13,2002365000
56116000,1,1500402000
56116000,2,600350000
56116000,3,2003128000
56116000,4,1500125000
56116000,5,2001319000
56116000,6,3600223000
56116000,7,2002330000
56116000,8,2002365000
56116990,1,8602000000
56116990,2,603039000
56117000,1,8602000000
56117000,2,603039000
56117010,1,8602000000
56117010,2,603039000
56117010,3,600350000
56117010,4,3600222000
56117010,5,1500125000
56117010,6,3600224000
56117010,7,2001319000
56117010,8,3600223000
56117010,9,2003128000
56117010,10,2002330000
56117010,11,2002365000
56117090,1,8602000000
56117090,2,1500325000
56117100,1,8602000000
56117100,2,1500325000
56117110,1,8602000000
56117110,2,1500325000
56117110,3,600350000
56117110,4,3600222000
56117110,5,1500125000
56117110,6,3600224000
56117110,7,2001319000
56117110,8,3600223000
56117110,9,2003128000
56117110,10,2002330000
56117110,11,2002365000
56130000,1,8602000000
56130000,2,1500402000
56130010,1,8602000000
56130010,2,1500402000
56131000,1,8602000000
56131000,2,1500402000
56131000,3,600350000
56131000,4,3600222000
56131000,5,1500125000
56131000,6,3600224000
56131000,7,2001319000
56131000,8,3600223000
56131000,9,2003128000
56131000,10,2002330000
56131000,11,2002365000
56132990,1,8602000000
56132990,2,1500401000
56133000,1,8602000000
56133000,2,1500401000
56133010,1,8602000000
56133010,2,1500401000
56133010,3,600350000
56139990,1,8602000000
56139990,2,1500120000
56140000,1,8602000000
56140000,2,1500120000
56200300,1,8602000000
56200300,2,1500233000
56200350,1,8602000000
56200350,2,1500233000
56200390,1,8602000000
56200390,2,1500025000
56200400,1,8602000000
56200400,2,1500025000
56200490,1,8602000000
56200490,2,1500065000
56200500,1,8602000000
56200500,2,1500065000
56200510,1,8602000000
56200510,2,1500065000
56200510,3,600350000
56200510,4,3600222000
56200510,5,1500125000
56200510,6,3600224000
56200510,7,2001319000
56200510,8,3600223000
56200510,9,2003128000
56200510,10,2002330000
56200510,11,2002365000
56200990,1,8602000000
56200990,2,1500121000
56201000,1,8602000000
56201000,2,1500121000
56201010,1,8602000000
56201010,2,1500121000
56201020,1,8602000000
56201020,2,1500121000
56201020,3,600350000
56201020,4,3600222000
56201020,5,1500125000
56201020,6,3600224000
56201020,7,2001319000
56201020,8,3600223000
56201020,9,2003128000
56201020,10,2002330000
56201020,11,2002365000
56201030,1,8602000000
56201030,2,1500121000
56201040,1,8602000000
56201040,2,1500121000
56201040,3,600350000
56201040,4,3600222000
56201040,5,1500125000
56201040,6,3600224000
56201040,7,2001319000
56201040,8,3600223000
56201040,9,2003128000
56201040,10,2002330000
56201040,11,2002365000
56201060,1,8602000000
56201060,2,1500121000
56201060,3,3600224000
56201060,4,3600223000
56201060,5,3600222000
56201061,1,3600224000
56201061,2,3600223000
56201061,3,1500121000
56201061,4,3600222000
56201062,1,8602000000
56201062,2,1500121000
56201062,3,3600224000
56201062,4,3600223000
56201062,5,3600222000
56201062,6,600350000
56201062,7,1500125000
56201062,8,2001319000
56201062,9,2003128000
56201062,10,2002330000
56201062,11,2002365000
56201070,1,8602000000
56201070,2,1500121000
56201070,3,7000145000
56201070,4,3600224000
56201070,5,3600223000
56201070,6,3600222000
56201071,1,8602000000
56201071,2,1500121000
56201071,3,7000145000
56201071,4,3600224000
56201071,5,3600223000
56201071,6,3600222000
56201072,1,8602000000
56201072,2,1500121000
56201072,3,7000145000
56201072,4,3600224000
56201072,5,3600223000
56201072,6,3600222000
56201072,7,600350000
56201072,8,1500125000
56201072,9,2001319000
56201072,10,2003128000
56201072,11,2002330000
56201072,12,2002365000
56201081,1,8602000000
56201081,2,1500121000
56201081,3,7000145000
56201081,4,3600224000
56201081,5,3600223000
56201081,6,3600222000
56201082,1,8602000000
56201082,2,1500121000
56201082,3,7000145000
56201082,4,600350000
56201082,5,3600222000
56201082,6,1500125000
56201082,7,3600224000
56201082,8,2001319000
56201082,9,3600223000
56201082,10,2003128000
56201082,11,2002330000
56201082,12,2002365000
56201090,1,8602000000
56201090,2,1500121000
56201090,3,3600224000
56201090,4,3600223000
56201090,5,3600222000
56201091,1,8602000000
56201091,2,1500121000
56201091,3,3600224000
56201091,4,3600223000
56201091,5,3600222000
56201092,1,8602000000
56201092,2,1500121000
56201092,3,3600224000
56201092,4,600350000
56201092,5,3600223000
56201092,6,3600222000
56201110,1,8602000000
56201110,2,1500121000
56201120,1,8602000000
56201120,2,1500121000
56201120,3,600350000
56201120,4,3600222000
56201120,5,1500125000
56201120,6,3600224000
56201120,7,2001319000
56201120,8,3600223000
56201120,9,2003128000
56201120,10,2002330000
56201120,11,2002365000
56201130,1,8602000000
56201130,2,1500121000
56201210,1,8602000000
56201210,2,1500121000
56201220,1,8602000000
56201220,2,1500121000
56201220,3,600350000
56201220,4,3600222000
56201220,5,1500125000
56201220,6,3600224000
56201220,7,2001319000
56201220,8,3600223000
56201220,9,2003128000
56201220,10,2002330000
56201220,11,2002365000
56201230,1,8602000000
56201230,2,1500121000
56201240,1,8602000000
56201240,2,1500121000
56201240,3,3600223000
56201240,4,600350000
56201240,5,9500362000
56201240,6,101052000
56201240,7,3600224000
56201240,8,3600222000
56201240,9,1500123000
56201240,10,1500124000
56201240,11,1500325000
56201240,12,1500402000
56201240,13,103082000
56201240,14,103298000
56201240,15,603182000
56201250,1,8602000000
56201250,2,1500121000
56201250,3,600350000
56201250,4,3600222000
56201250,5,3600223000
56201250,6,3600224000
56201250,7,9500362000
56201250,8,1500125000
56201250,9,101052000
56201250,10,2001319000
56201250,11,2003128000
56201250,12,2002330000
56201250,13,2002365000
56201250,14,1500123000
56201250,15,1500124000
56201250,16,1500325000
56201250,17,1500402000
56201250,18,103082000
56201250,19,103298000
56201250,20,603182000
56201260,1,8602000000
56201260,2,1500121000
56201260,3,3600223000
56201260,4,600350000
56201260,5,9500362000
56201260,6,101052000
56201260,7,3600224000
56201260,8,3600222000
56201260,9,1500123000
56201260,10,1500124000
56201260,11,1500325000
56201260,12,1500402000
56201260,13,103082000
56201260,14,103298000
56201260,15,603182000
56201300,1,3600224000
56201300,2,1500121000
56201300,3,3600223000
56201300,4,3600222000
56201510,1,8602000000
56201510,2,1500121000
56201520,1,8602000000
56201520,2,1500121000
56201520,3,600350000
56201520,4,1500125000
56201520,5,2003128000
56201520,6,2001319000
56201520,7,2002365000
56201520,8,2002330000
56201530,1,3600224000
56201530,2,1500121000
56201530,3,3600223000
56201530,4,3600222000
56201540,1,8602000000
56201540,2,3600224000
56201540,3,1500121000
56201540,4,3600223000
56201540,5,9500362000
56201540,6,101052000
56201540,7,3600222000
56201550,1,1500121000
56201550,2,3600224000
56201550,3,7000145000
56201550,4,1500402000
56201550,5,3600223000
56201550,6,600350000
56201550,7,3600222000
56201550,8,1500125000
56201550,9,2001319000
56201550,10,2003128000
56201550,11,2002330000
56201550,12,2002365000
56201560,1,1400113000
56201560,2,1500121000
56201560,3,9500363000
56201560,4,101053000
56201560,5,1902354000
56201600,1,8602000000
56201600,2,1500120000
56201700,1,3600224000
56201700,2,3600223000
56201700,3,1500123000
56201700,4,3600222000
56201750,1,1500123000
56201800,1,1500123000
56201990,1,8602000000
56201990,2,1500226000
56202000,1,8602000000
56202000,2,1500226000
56202100,1,8602000000
56202100,2,1500226000
56202100,3,600350000
56202100,4,1500125000
56202100,5,2001319000
56202100,6,3600223000
56202100,7,2003128000
56202100,8,2002330000
56202100,9,2002365000
56202500,1,8602000000
56202500,2,1500233000
56202500,3,1500401000
56202500,4,3600223000
56202500,5,600348000
56202500,6,1304178000
56202500,7,9500263000
56202500,8,1302137000
56202500,9,3600224000
56202500,10,600350000
56202500,11,3600222000
56202500,12,2003128000
56202960,1,8602000000
56202960,2,1500233000
56202970,1,8602000000
56202970,2,1500233000
56202980,1,8602000000
56202980,2,1500233000
56203000,1,8602000000
56203000,2,1500233000
56203010,1,8602000000
56203010,2,1500233000
56203020,1,8602000000
56203020,2,1500233000
56203030,1,8602000000
56203030,2,1500233000
56203030,3,103166000
56203030,4,1100009000
56203030,5,1202261000
56203030,6,1400003000
56203030,7,1400081000
56203030,8,1400155000
56203030,9,1400269000
56203030,10,1902105000
56203030,11,1902354000
56203030,12,2003128000
56203030,13,1304178000
56203030,14,9500263000
56203030,15,9500265000
56203040,1,8602000000
56203040,2,1500233000
56203040,3,600350000
56203040,4,1500125000
56203040,5,2001319000
56203040,6,3600223000
56203040,7,2003128000
56203040,8,2002330000
56203040,9,2002365000
56203050,1,8602000000
56203050,2,1500233000
56203050,3,600350000
56203050,4,3600222000
56203050,5,1500125000
56203050,6,3600224000
56203050,7,2001319000
56203050,8,3600223000
56203050,9,2003128000
56203050,10,2002330000
56203050,11,2002365000
56203060,1,8602000000
56203060,2,1500233000
56203060,3,600350000
56203060,4,3600222000
56203060,5,1500125000
56203060,6,3600224000
56203060,7,2001319000
56203060,8,3600223000
56203060,9,2003128000
56203060,10,2002330000
56203060,11,2002365000
56203070,1,8602000000
56203070,2,1500233000
56203070,3,600350000
56203070,4,3600222000
56203070,5,1500125000
56203070,6,3600224000
56203070,7,2001319000
56203070,8,3600223000
56203070,9,2003128000
56203070,10,2002330000
56203070,11,2002365000
56203080,1,8602000000
56203080,2,1500233000
56203090,1,8602000000
56203090,2,1500233000
56203090,3,9500362000
56203090,4,101052000
56203090,5,1304178000
56203090,6,603182000
56203090,7,1902105000
56203090,8,103166000
56203090,9,1902354000
56203090,10,600350000
56203090,11,2003128000
56203100,1,8602000000
56203100,2,1500233000
56203100,3,600350000
56203100,4,9500362000
56203100,5,101052000
56203100,6,1304178000
56203100,7,3600222000
56203100,8,1500125000
56203100,9,3600224000
56203100,10,2001319000
56203100,11,603182000
56203100,12,3600223000
56203100,13,1902105000
56203100,14,2003128000
56203100,15,2002330000
56203100,16,2002365000
56203100,17,103166000
56203100,18,1902354000
56203110,1,8602000000
56203110,2,1500233000
56203110,3,9500218000
56203110,4,1500328000
56203110,5,1500401000
56203120,1,8602000000
56203120,2,1500233000
56203120,3,9500362000
56203120,4,101052000
56203120,5,1304178000
56203120,6,1500231000
56203120,7,1400003000
56203120,8,1100009000
56203120,9,9500218000
56203120,10,1400004000
56203120,11,603182000
56203120,12,1902105000
56203200,1,8602000000
56203200,2,1500233000
56203200,3,1304178000
56203210,1,3600224000
56203210,2,1500233000
56203210,3,3600223000
56203210,4,3600222000
56203211,1,3600224000
56203211,2,1500233000
56203211,3,3600223000
56203211,4,3600222000
56203212,1,3600224000
56203212,2,1500233000
56203212,3,3600223000
56203212,4,3600222000
56203213,1,3600224000
56203213,2,1500233000
56203213,3,3600223000
56203213,4,3600222000
56203213,5,103166000
56203213,6,1100009000
56203213,7,1202261000
56203213,8,1400003000
56203213,9,1400081000
56203213,10,1400155000
56203213,11,1400269000
56203213,12,1902105000
56203213,13,1902354000
56203213,14,2003128000
56203213,15,1304178000
56203213,16,9500263000
56203213,17,9500265000
56203220,1,3600224000
56203220,2,1500233000
56203220,3,3600223000
56203220,4,3600222000
56203220,5,600350000
56203220,6,1500125000
56203220,7,2001319000
56203220,8,2003128000
56203220,9,2002330000
56203220,10,2002365000
56203221,1,3600224000
56203221,2,1500233000
56203221,3,3600223000
56203221,4,600350000
56203221,5,3600222000
56203221,6,1500125000
56203221,7,2001319000
56203221,8,2003128000
56203221,9,2002330000
56203221,10,2002365000
56203222,1,3600224000
56203222,2,1500233000
56203222,3,3600223000
56203222,4,600350000
56203222,5,3600222000
56203222,6,1500125000
56203222,7,2001319000
56203222,8,2003128000
56203222,9,2002330000
56203222,10,2002365000
56203223,1,3600224000
56203223,2,1500233000
56203223,3,3600223000
56203223,4,600350000
56203223,5,1304178000
56203223,6,3600222000
56203223,7,1500125000
56203223,8,2001319000
56203223,9,2003128000
56203223,10,2002330000
56203223,11,2002365000
56203223,12,1902105000
56203230,1,3600224000
56203230,2,1500233000
56203230,3,3600223000
56203230,4,3600222000
56203231,1,3600224000
56203231,2,1500233000
56203231,3,3600223000
56203231,4,3600222000
56203540,1,8602000000
56203540,2,3600224000
56203540,3,3600223000
56203540,4,1500233000
56203540,5,9500362000
56203540,6,3600222000
56203540,7,101052000
56203610,1,8602000000
56203610,2,1500025000
56203610,3,1500328000
56203610,4,1500233000
56203610,5,1500401000
56204980,1,8602000000
56204980,2,1500323000
56204990,1,8602000000
56204990,2,1500323000
56205000,1,8602000000
56205000,2,1500323000
56205010,1,8602000000
56205010,2,1500323000
56205020,1,8602000000
56205020,2,1500323000
56205030,1,8602000000
56205030,2,1500323000
